법정동코드,시도명,시군구명,읍면동명,리명,계,70세이상 계,70세이상 인구비율
4686034024,전라남도,함평군,엄다면,삼정리,133,55,41.35338345864661
4686034025,전라남도,함평군,엄다면,영흥리,183,61,33.33333333333333
4686034026,전라남도,함평군,엄다면,학야리,152,55,36.18421052631579
4686034027,전라남도,함평군,엄다면,성천리,201,69,34.32835820895522
4686034028,전라남도,함평군,엄다면,화양리,193,72,37.30569948186528
4686035021,전라남도,함평군,대동면,상옥리,142,60,42.25352112676056
4686035022,전라남도,함평군,대동면,금곡리,144,47,32.63888888888889
4686035023,전라남도,함평군,대동면,백호리,214,71,33.177570093457945
4686035024,전라남도,함평군,대동면,월송리,101,25,24.752475247524753
4686035025,전라남도,함평군,대동면,강운리,393,106,26.97201017811705
4686035026,전라남도,함평군,대동면,향교리,841,224,26.634958382877528
4686035027,전라남도,함평군,대동면,덕산리,324,113,34.876543209876544
4686035028,전라남도,함평군,대동면,용성리,337,126,37.388724035608305
4686035029,전라남도,함평군,대동면,운교리,144,57,39.58333333333333
4686035030,전라남도,함평군,대동면,금산리,193,78,40.41450777202073
4686035031,전라남도,함평군,대동면,서호리,63,15,23.809523809523807
4686035032,전라남도,함평군,대동면,연암리,72,24,33.33333333333333
4686036021,전라남도,함평군,나산면,삼축리,582,147,25.257731958762886
4686036022,전라남도,함평군,나산면,수하리,177,71,40.11299435028249
4686036023,전라남도,함평군,나산면,나산리,178,65,36.51685393258427
4686036024,전라남도,함평군,나산면,신평리,47,13,27.659574468085108
4686036025,전라남도,함평군,나산면,송암리,91,27,29.67032967032967
4686036026,전라남도,함평군,나산면,이문리,188,61,32.4468085106383
4686036027,전라남도,함평군,나산면,수상리,158,51,32.278481012658226
4686036028,전라남도,함평군,나산면,용두리,277,96,34.65703971119133
4686036029,전라남도,함평군,나산면,우치리,161,48,29.81366459627329
4686036030,전라남도,함평군,나산면,초포리,207,65,31.40096618357488
4686036031,전라남도,함평군,나산면,월봉리,235,78,33.191489361702125
4686036032,전라남도,함평군,나산면,원선리,63,28,44.44444444444444
4686036033,전라남도,함평군,나산면,구산리,240,94,39.166666666666664
4686036034,전라남도,함평군,나산면,덕림리,116,37,31.896551724137932
4686037021,전라남도,함평군,해보면,상곡리,250,86,34.4
4686037022,전라남도,함평군,해보면,대창리,192,55,28.645833333333332
4686037023,전라남도,함평군,해보면,용산리,499,136,27.25450901803607
4686037024,전라남도,함평군,해보면,문장리,516,151,29.26356589147287
4686037025,전라남도,함평군,해보면,금덕리,705,174,24.680851063829788
4686037026,전라남도,함평군,해보면,해보리,252,81,32.142857142857146
4686037027,전라남도,함평군,해보면,금계리,75,27,36.0
4686037028,전라남도,함평군,해보면,산내리,58,23,39.6551724137931
4686037029,전라남도,함평군,해보면,광암리,84,21,25.0
4686037030,전라남도,함평군,해보면,대각리,92,22,23.91304347826087
4686038021,전라남도,함평군,월야면,용월리,277,111,40.07220216606498
4686038022,전라남도,함평군,월야면,양정리,220,45,20.454545454545457
4686038023,전라남도,함평군,월야면,영월리,145,58,40.0
4686038024,전라남도,함평군,월야면,외치리,185,55,29.72972972972973
4686038025,전라남도,함평군,월야면,월야리,1067,274,25.679475164011244
4686038026,전라남도,함평군,월야면,월악리,336,104,30.952380952380953
4686038027,전라남도,함평군,월야면,계림리,203,70,34.48275862068966
4686038028,전라남도,함평군,월야면,예덕리,200,66,33.0
4686038029,전라남도,함평군,월야면,정산리,361,120,33.2409972299169
4686038030,전라남도,함평군,월야면,용암리,235,67,28.510638297872344
4686038031,전라남도,함평군,월야면,용정리,130,47,36.15384615384615
4686038032,전라남도,함평군,월야면,월계리,205,76,37.073170731707314
4687025021,전라남도,영광군,영광읍,무령리,693,96,13.852813852813853
4687025022,전라남도,영광군,영광읍,백학리,1343,227,16.902457185405808
4687025023,전라남도,영광군,영광읍,남천리,2243,343,15.292019616584932
4687025024,전라남도,영광군,영광읍,도동리,3138,442,14.085404716379859
4687025025,전라남도,영광군,영광읍,교촌리,1586,182,11.475409836065573
4687025026,전라남도,영광군,영광읍,연성리,245,65,26.53061224489796
4687025027,전라남도,영광군,영광읍,월평리,290,53,18.275862068965516
4687025028,전라남도,영광군,영광읍,단주리,3928,400,10.183299389002038
4687025029,전라남도,영광군,영광읍,덕호리,399,117,29.32330827067669
4687025030,전라남도,영광군,영광읍,신월리,150,65,43.333333333333336
4687025031,전라남도,영광군,영광읍,양평리,181,72,39.77900552486188
4687025032,전라남도,영광군,영광읍,와룡리,209,74,35.406698564593306
4687025033,전라남도,영광군,영광읍,계송리,213,70,32.863849765258216
4687025034,전라남도,영광군,영광읍,입석리,162,44,27.160493827160494
4687025035,전라남도,영광군,영광읍,우평리,141,58,41.13475177304964
4687025036,전라남도,영광군,영광읍,녹사리,3389,389,11.47831218648569
4687025037,전라남도,영광군,영광읍,학정리,1317,149,11.313591495823843
4687025038,전라남도,영광군,영광읍,송림리,691,108,15.629522431259044
4687025039,전라남도,영광군,영광읍,신하리,1736,283,16.30184331797235
4687025321,전라남도,영광군,백수읍,대신리,189,56,29.629629629629626
4687025322,전라남도,영광군,백수읍,길용리,332,95,28.614457831325304
4687025323,전라남도,영광군,백수읍,천정리,145,56,38.62068965517241
4687025324,전라남도,영광군,백수읍,장산리,216,76,35.18518518518518
4687025325,전라남도,영광군,백수읍,논산리,239,78,32.63598326359833
4687025326,전라남도,영광군,백수읍,학산리,136,69,50.73529411764706
4687025327,전라남도,영광군,백수읍,죽사리,289,88,30.44982698961938
4687025328,전라남도,영광군,백수읍,천마리,231,67,29.004329004329005
4687025329,전라남도,영광군,백수읍,양성리,233,97,41.63090128755365
4687025330,전라남도,영광군,백수읍,대전리,384,150,39.0625
4687025331,전라남도,영광군,백수읍,지산리,302,105,34.7682119205298
4687025332,전라남도,영광군,백수읍,약수리,165,54,32.72727272727273
4687025333,전라남도,영광군,백수읍,홍곡리,228,80,35.08771929824561
4687025334,전라남도,영광군,백수읍,백암리,150,38,25.333333333333336
4687025335,전라남도,영광군,백수읍,상사리,431,157,36.42691415313225
4687025336,전라남도,영광군,백수읍,하사리,645,209,32.4031007751938
4687025337,전라남도,영광군,백수읍,구수리,139,47,33.81294964028777
4687025621,전라남도,영광군,홍농읍,상하리,4108,308,7.497565725413827
4687025622,전라남도,영광군,홍농읍,칠곡리,543,158,29.097605893186003
4687025623,전라남도,영광군,홍농읍,계마리,296,88,29.72972972972973
4687025624,전라남도,영광군,홍농읍,성산리,463,145,31.317494600431967
4687025625,전라남도,영광군,홍농읍,진덕리,379,126,33.24538258575198
4687025626,전라남도,영광군,홍농읍,월암리,144,56,38.88888888888889
4687025627,전라남도,영광군,홍농읍,가곡리,174,42,24.137931034482758
4687025628,전라남도,영광군,홍농읍,단덕리,216,80,37.03703703703704
4687025629,전라남도,영광군,홍농읍,신석리,354,99,27.966101694915253
4687031021,전라남도,영광군,대마면,월산리,299,97,32.441471571906355
4687031022,전라남도,영광군,대마면,남산리,119,36,30.252100840336134
4687031023,전라남도,영광군,대마면,송죽리,207,32,15.458937198067632
4687031024,전라남도,영광군,대마면,화평리,185,67,36.21621621621622
4687031025,전라남도,영광군,대마면,원흥리,284,99,34.859154929577464
4687031026,전라남도,영광군,대마면,홍교리,140,41,29.28571428571429
4687031027,전라남도,영광군,대마면,성산리,202,84,41.584158415841586
4687031028,전라남도,영광군,대마면,복평리,154,48,31.16883116883117
4687032021,전라남도,영광군,묘량면,덕흥리,256,88,34.375
4687032022,전라남도,영광군,묘량면,영양리,251,85,33.86454183266932
4687032023,전라남도,영광군,묘량면,운당리,292,101,34.58904109589041
4687032024,전라남도,영광군,묘량면,삼효리,267,98,36.70411985018727
4687032025,전라남도,영광군,묘량면,신천리,178,68,38.20224719101123
4687032026,전라남도,영광군,묘량면,삼학리,227,83,36.56387665198238
4687032027,전라남도,영광군,묘량면,월암리,196,54,27.55102040816326
4687032028,전라남도,영광군,묘량면,연암리,35,19,54.285714285714285
4687033021,전라남도,영광군,불갑면,순용리,132,44,33.33333333333333
4687033022,전라남도,영광군,불갑면,녹산리,147,33,22.448979591836736
4687033023,전라남도,영광군,불갑면,금계리,115,27,23.47826086956522
4687033024,전라남도,영광군,불갑면,방마리,81,13,16.049382716049383
4687033025,전라남도,영광군,불갑면,자비리,87,29,33.33333333333333
4687033026,전라남도,영광군,불갑면,모악리,140,49,35.0
4687033027,전라남도,영광군,불갑면,안맹리,146,39,26.71232876712329
4687033028,전라남도,영광군,불갑면,쌍운리,133,39,29.32330827067669
4687033029,전라남도,영광군,불갑면,건무리,95,30,31.57894736842105
4687033030,전라남도,영광군,불갑면,부춘리,113,45,39.823008849557525
4687033031,전라남도,영광군,불갑면,응봉리,47,16,34.04255319148936
4687033032,전라남도,영광군,불갑면,우곡리,99,30,30.303030303030305
4687033033,전라남도,영광군,불갑면,생곡리,60,22,36.666666666666664
4687034021,전라남도,영광군,군서면,보라리,205,79,38.53658536585366
4687034022,전라남도,영광군,군서면,남죽리,298,92,30.87248322147651
4687034023,전라남도,영광군,군서면,마읍리,236,53,22.45762711864407
4687034024,전라남도,영광군,군서면,만금리,200,62,31.0
4687034025,전라남도,영광군,군서면,송학리,186,64,34.40860215053764
4687034026,전라남도,영광군,군서면,가사리,189,81,42.857142857142854
4687034027,전라남도,영광군,군서면,매산리,178,75,42.13483146067416
4687034028,전라남도,영광군,군서면,덕산리,180,66,36.666666666666664
4687034029,전라남도,영광군,군서면,남계리,135,44,32.592592592592595
4687034030,전라남도,영광군,군서면,만곡리,423,108,25.53191489361702
4687035021,전라남도,영광군,군남면,포천리,320,122,38.125
4687035022,전라남도,영광군,군남면,동간리,139,54,38.84892086330935
4687035023,전라남도,영광군,군남면,도장리,162,84,51.85185185185185
4687035024,전라남도,영광군,군남면,백양리,144,51,35.41666666666667
4687035025,전라남도,영광군,군남면,동월리,192,87,45.3125
4687035026,전라남도,영광군,군남면,설매리,213,90,42.25352112676056
4687035027,전라남도,영광군,군남면,양덕리,301,140,46.51162790697674
4687035028,전라남도,영광군,군남면,대덕리,202,94,46.53465346534654
4687035029,전라남도,영광군,군남면,용암리,112,50,44.642857142857146
4687035030,전라남도,영광군,군남면,남창리,171,59,34.50292397660819
4687035031,전라남도,영광군,군남면,월흥리,170,69,40.588235294117645
4687035032,전라남도,영광군,군남면,반안리,139,65,46.76258992805755
4687036021,전라남도,영광군,염산면,축동리,258,108,41.86046511627907
4687036022,전라남도,영광군,염산면,상계리,374,150,40.106951871657756
4687036023,전라남도,영광군,염산면,봉남리,1158,371,32.037996545768564
4687036024,전라남도,영광군,염산면,신성리,294,108,36.734693877551024
4687036025,전라남도,영광군,염산면,송암리,189,61,32.27513227513227
4687036026,전라남도,영광군,염산면,야월리,442,172,38.91402714932127
4687036027,전라남도,영광군,염산면,두우리,351,100,28.49002849002849
4687036028,전라남도,영광군,염산면,오동리,239,92,38.49372384937239
4687036029,전라남도,영광군,염산면,옥실리,530,183,34.52830188679245
4687037021,전라남도,영광군,법성면,진내리,608,178,29.276315789473685
4687037022,전라남도,영광군,법성면,법성리,2195,532,24.236902050113894
4687037023,전라남도,영광군,법성면,화천리,176,82,46.590909090909086
4687037024,전라남도,영광군,법성면,대덕리,452,107,23.672566371681416
4687037025,전라남도,영광군,법성면,덕흥리,311,105,33.762057877813504
4687037026,전라남도,영광군,법성면,입암리,114,44,38.59649122807017
4687037027,전라남도,영광군,법성면,신장리,235,69,29.361702127659573
4687037028,전라남도,영광군,법성면,월산리,240,84,35.0
4687037029,전라남도,영광군,법성면,용성리,175,69,39.42857142857143
4687037030,전라남도,영광군,법성면,용덕리,210,68,32.38095238095238
4687037031,전라남도,영광군,법성면,삼당리,144,50,34.72222222222222
4687038021,전라남도,영광군,낙월면,상낙월리,170,28,16.470588235294116
4687038022,전라남도,영광군,낙월면,하낙월리,85,18,21.176470588235293
4687038023,전라남도,영광군,낙월면,임병리,1,0,0.0
4687038024,전라남도,영광군,낙월면,송이리,124,30,24.193548387096776
4687038025,전라남도,영광군,낙월면,월촌리,145,32,22.06896551724138
4687038026,전라남도,영광군,낙월면,신기리,37,12,32.432432432432435
4687038028,전라남도,영광군,낙월면,석만리,11,2,18.181818181818183
4687038029,전라남도,영광군,낙월면,죽도리,4,1,25.0
4687038030,전라남도,영광군,낙월면,오도리,3,0,0.0
4687038031,전라남도,영광군,낙월면,각이리,28,4,14.285714285714285
4688025021,전라남도,장성군,장성읍,수산리,371,96,25.87601078167116
4688025022,전라남도,장성군,장성읍,성산리,631,162,25.673534072900157
4688025023,전라남도,장성군,장성읍,유탕리,980,182,18.571428571428573
4688025024,전라남도,장성군,장성읍,영천리,8913,1672,18.759115898126332
4688025025,전라남도,장성군,장성읍,단광리,364,117,32.142857142857146
4688025026,전라남도,장성군,장성읍,기산리,685,104,15.182481751824817
4688025027,전라남도,장성군,장성읍,장안리,267,85,31.835205992509362
4688025028,전라남도,장성군,장성읍,안평리,302,103,34.105960264900666
4688025029,전라남도,장성군,장성읍,부흥리,82,28,34.146341463414636
4688025030,전라남도,장성군,장성읍,백계리,195,75,38.46153846153847
4688025031,전라남도,장성군,장성읍,용강리,53,15,28.30188679245283
4688025033,전라남도,장성군,장성읍,덕진리,113,53,46.902654867256636
4688025034,전라남도,장성군,장성읍,상오리,357,91,25.49019607843137
4688025035,전라남도,장성군,장성읍,야은리,177,55,31.07344632768362
4688031021,전라남도,장성군,진원면,율곡리,261,77,29.50191570881226
4688031022,전라남도,장성군,진원면,산정리,243,60,24.691358024691358
4688031023,전라남도,장성군,진원면,선적리,1032,178,17.248062015503876
4688031024,전라남도,장성군,진원면,학전리,284,74,26.056338028169012
4688031025,전라남도,장성군,진원면,진원리,322,80,24.84472049689441
4688031026,전라남도,장성군,진원면,산동리,291,94,32.302405498281786
4688031027,전라남도,장성군,진원면,학림리,376,85,22.606382978723406
4688031028,전라남도,장성군,진원면,상림리,386,105,27.202072538860104
4688031029,전라남도,장성군,진원면,용산리,438,96,21.91780821917808
4688032021,전라남도,장성군,남면,분향리,804,218,27.114427860696516
4688032022,전라남도,장성군,남면,녹진리,299,76,25.418060200668897
4688032023,전라남도,장성군,남면,덕성리,382,105,27.486910994764397
4688032024,전라남도,장성군,남면,마령리,322,71,22.049689440993788
4688032025,전라남도,장성군,남면,평산리,296,82,27.7027027027027
4688032026,전라남도,장성군,남면,행정리,187,42,22.459893048128343
4688032027,전라남도,장성군,남면,월정리,322,101,31.366459627329192
4688032028,전라남도,장성군,남면,삼태리,631,63,9.984152139461171
4688032029,전라남도,장성군,남면,월곡리,407,122,29.975429975429975
4688033021,전라남도,장성군,동화면,용정리,309,94,30.42071197411003
4688033022,전라남도,장성군,동화면,동호리,198,63,31.818181818181817
4688033024,전라남도,장성군,동화면,구림리,285,92,32.280701754385966
4688033025,전라남도,장성군,동화면,남평리,185,32,17.2972972972973
4688033026,전라남도,장성군,동화면,남산리,253,80,31.620553359683797
4688033027,전라남도,장성군,동화면,월산리,310,98,31.61290322580645
4688033028,전라남도,장성군,동화면,구룡리,146,44,30.136986301369863
4688033029,전라남도,장성군,동화면,송계리,114,37,32.45614035087719
4688034021,전라남도,장성군,삼서면,대곡리,379,91,24.010554089709764
4688034022,전라남도,장성군,삼서면,삼계리,178,61,34.26966292134831
4688034023,전라남도,장성군,삼서면,유평리,595,71,11.932773109243698
4688034024,전라남도,장성군,삼서면,학성리,33,0,0.0
4688034025,전라남도,장성군,삼서면,대도리,98,33,33.6734693877551
4688034026,전라남도,장성군,삼서면,소룡리,206,74,35.92233009708738
4688034027,전라남도,장성군,삼서면,수해리,186,75,40.32258064516129
4688034028,전라남도,장성군,삼서면,우치리,145,46,31.724137931034484
4688034029,전라남도,장성군,삼서면,금산리,188,64,34.04255319148936
4688034030,전라남도,장성군,삼서면,석마리,223,78,34.97757847533632
4688034031,전라남도,장성군,삼서면,보생리,263,91,34.60076045627377
4688034032,전라남도,장성군,삼서면,두월리,239,88,36.82008368200837
4688034033,전라남도,장성군,삼서면,홍정리,160,64,40.0
4688034034,전라남도,장성군,삼서면,수양리,130,30,23.076923076923077
4688035021,전라남도,장성군,삼계면,사창리,3119,223,7.14972747675537
4688035022,전라남도,장성군,삼계면,월연리,187,51,27.27272727272727
4688035023,전라남도,장성군,삼계면,주산리,367,45,12.26158038147139
4688035024,전라남도,장성군,삼계면,상도리,184,58,31.521739130434785
4688035025,전라남도,장성군,삼계면,능성리,160,54,33.75
4688035026,전라남도,장성군,삼계면,발산리,143,59,41.25874125874126
4688035027,전라남도,장성군,삼계면,수옥리,250,93,37.2
4688035028,전라남도,장성군,삼계면,덕산리,55,18,32.72727272727273
4688035029,전라남도,장성군,삼계면,수산리,72,32,44.44444444444444
4688035030,전라남도,장성군,삼계면,죽림리,65,19,29.230769230769234
4688035031,전라남도,장성군,삼계면,생촌리,91,37,40.65934065934066
4688035032,전라남도,장성군,삼계면,부성리,138,44,31.88405797101449
4688035033,전라남도,장성군,삼계면,화산리,204,56,27.450980392156865
4688035034,전라남도,장성군,삼계면,신기리,132,39,29.545454545454547
4688035035,전라남도,장성군,삼계면,내계리,234,73,31.196581196581196
4688036021,전라남도,장성군,황룡면,월평리,1040,266,25.576923076923073
4688036022,전라남도,장성군,황룡면,와룡리,94,25,26.595744680851062
4688036023,전라남도,장성군,황룡면,옥정리,189,51,26.984126984126984
4688036024,전라남도,장성군,황룡면,황룡리,346,91,26.300578034682083
4688036025,전라남도,장성군,황룡면,신호리,363,93,25.6198347107438
4688036026,전라남도,장성군,황룡면,장산리,1018,170,16.699410609037326
4688036027,전라남도,장성군,황룡면,필암리,333,95,28.52852852852853
4688036028,전라남도,장성군,황룡면,아곡리,201,60,29.850746268656714
4688036029,전라남도,장성군,황룡면,금호리,138,44,31.88405797101449
4688036031,전라남도,장성군,황룡면,맥호리,174,47,27.011494252873565
4688037021,전라남도,장성군,서삼면,장산리,287,100,34.84320557491289
4688037022,전라남도,장성군,서삼면,송현리,213,56,26.291079812206576
4688037023,전라남도,장성군,서삼면,모암리,187,53,28.342245989304814
4688037024,전라남도,장성군,서삼면,대덕리,179,51,28.49162011173184
4688037025,전라남도,장성군,서삼면,추암리,244,56,22.950819672131146
4688037026,전라남도,장성군,서삼면,금계리,148,48,32.432432432432435
4688037027,전라남도,장성군,서삼면,용흥리,227,67,29.515418502202646
4688038021,전라남도,장성군,북일면,신흥리,390,152,38.97435897435898
4688038022,전라남도,장성군,북일면,박산리,98,40,40.816326530612244
4688038023,전라남도,장성군,북일면,오산리,168,71,42.26190476190476
4688038024,전라남도,장성군,북일면,월계리,198,71,35.858585858585855
4688038025,전라남도,장성군,북일면,성산리,132,31,23.484848484848484
4688038026,전라남도,장성군,북일면,성덕리,189,69,36.507936507936506
4688038027,전라남도,장성군,북일면,문암리,172,62,36.04651162790697
4688039021,전라남도,장성군,북이면,사거리,756,250,33.06878306878307
4688039022,전라남도,장성군,북이면,원덕리,204,83,40.68627450980392
4688039023,전라남도,장성군,북이면,신평리,199,56,28.14070351758794
4688039024,전라남도,장성군,북이면,달성리,209,81,38.75598086124402
4688039025,전라남도,장성군,북이면,백암리,217,78,35.944700460829495
4688039026,전라남도,장성군,북이면,죽청리,163,54,33.12883435582822
4688039027,전라남도,장성군,북이면,만무리,135,52,38.51851851851852
4688039028,전라남도,장성군,북이면,신월리,174,80,45.97701149425287
4688039029,전라남도,장성군,북이면,모현리,149,66,44.29530201342282
4688039030,전라남도,장성군,북이면,수성리,81,22,27.160493827160494
4688039031,전라남도,장성군,북이면,오월리,229,78,34.06113537117904
4688039032,전라남도,장성군,북이면,조양리,172,78,45.348837209302324
4688040021,전라남도,장성군,북하면,월성리,125,32,25.6
4688040022,전라남도,장성군,북하면,대악리,186,72,38.70967741935484
4688040023,전라남도,장성군,북하면,단전리,144,48,33.33333333333333
4688040024,전라남도,장성군,북하면,용두리,135,40,29.629629629629626
4688040025,전라남도,장성군,북하면,약수리,369,126,34.146341463414636
4688040026,전라남도,장성군,북하면,중평리,230,63,27.391304347826086
4688040027,전라남도,장성군,북하면,성암리,196,62,31.63265306122449
4688040028,전라남도,장성군,북하면,대흥리,141,47,33.33333333333333
4688040029,전라남도,장성군,북하면,덕재리,68,20,29.411764705882355
4688040031,전라남도,장성군,북하면,쌍웅리,115,36,31.30434782608696
4688040032,전라남도,장성군,북하면,신성리,357,112,31.372549019607842
4689025021,전라남도,완도군,완도읍,군내리,8479,1440,16.983134803632506
4689025022,전라남도,완도군,완도읍,가용리,5533,566,10.229531899512018
4689025023,전라남도,완도군,완도읍,죽청리,525,141,26.857142857142858
4689025024,전라남도,완도군,완도읍,장좌리,317,117,36.90851735015773
4689025025,전라남도,완도군,완도읍,대야리,454,130,28.634361233480178
4689025026,전라남도,완도군,완도읍,망석리,426,95,22.300469483568076
4689025027,전라남도,완도군,완도읍,중도리,430,137,31.86046511627907
4689025028,전라남도,완도군,완도읍,정도리,265,94,35.471698113207545
4689025029,전라남도,완도군,완도읍,화흥리,339,93,27.43362831858407
4689025030,전라남도,완도군,완도읍,대신리,477,157,32.914046121593294
4689025321,전라남도,완도군,금일읍,화목리,671,174,25.93144560357675
4689025322,전라남도,완도군,금일읍,신구리,440,130,29.545454545454547
4689025323,전라남도,완도군,금일읍,척치리,315,98,31.11111111111111
4689025324,전라남도,완도군,금일읍,장정리,559,183,32.73703041144901
4689025325,전라남도,완도군,금일읍,충동리,469,144,30.703624733475483
4689025326,전라남도,완도군,금일읍,월송리,314,108,34.394904458598724
4689025327,전라남도,완도군,금일읍,동백리,357,127,35.57422969187675
4689025328,전라남도,완도군,금일읍,사동리,339,120,35.39823008849557
4689025329,전라남도,완도군,금일읍,장원리,20,9,45.0
4689025621,전라남도,완도군,노화읍,이포리,1236,247,19.983818770226538
4689025622,전라남도,완도군,노화읍,도청리,483,126,26.08695652173913
4689025623,전라남도,완도군,노화읍,등산리,460,127,27.608695652173914
4689025624,전라남도,완도군,노화읍,고막리,694,145,20.893371757925074
4689025625,전라남도,완도군,노화읍,신양리,372,113,30.376344086021508
4689025626,전라남도,완도군,노화읍,구석리,242,110,45.45454545454545
4689025627,전라남도,완도군,노화읍,동천리,318,129,40.56603773584906
4689025628,전라남도,완도군,노화읍,충도리,252,86,34.12698412698413
4689025629,전라남도,완도군,노화읍,내리,374,98,26.203208556149733
4689025630,전라남도,완도군,노화읍,방서리,337,104,30.86053412462908
4689031021,전라남도,완도군,군외면,영풍리,358,135,37.709497206703915
4689031022,전라남도,완도군,군외면,불목리,472,150,31.779661016949152
4689031023,전라남도,완도군,군외면,황진리,344,138,40.116279069767444
4689031024,전라남도,완도군,군외면,원동리,521,139,26.67946257197697
4689031025,전라남도,완도군,군외면,신학리,358,161,44.97206703910614
4689031026,전라남도,완도군,군외면,대문리,226,121,53.53982300884957
4689031027,전라남도,완도군,군외면,삼두리,228,92,40.35087719298245
4689031028,전라남도,완도군,군외면,당인리,497,133,26.76056338028169
4689032021,전라남도,완도군,신지면,송곡리,387,131,33.850129198966414
4689032022,전라남도,완도군,신지면,대곡리,745,234,31.409395973154364
4689032023,전라남도,완도군,신지면,신상리,263,73,27.756653992395435
4689032024,전라남도,완도군,신지면,월양리,703,253,35.98862019914652
4689032025,전라남도,완도군,신지면,신리,646,203,31.424148606811148
4689032026,전라남도,완도군,신지면,동고리,448,143,31.919642857142854
4689033021,전라남도,완도군,고금면,농상리,592,179,30.236486486486484
4689033022,전라남도,완도군,고금면,덕암리,426,97,22.769953051643192
4689033023,전라남도,완도군,고금면,도남리,416,200,48.07692307692308
4689033024,전라남도,완도군,고금면,청용리,345,132,38.26086956521739
4689033025,전라남도,완도군,고금면,회룡리,341,152,44.57478005865102
4689033026,전라남도,완도군,고금면,봉명리,337,119,35.311572700296736
4689033027,전라남도,완도군,고금면,상정리,280,125,44.642857142857146
4689033028,전라남도,완도군,고금면,세동리,400,165,41.25
4689033029,전라남도,완도군,고금면,가교리,440,180,40.909090909090914
4689033030,전라남도,완도군,고금면,덕동리,375,137,36.53333333333333
4689034021,전라남도,완도군,약산면,장용리,487,177,36.34496919917864
4689034022,전라남도,완도군,약산면,우두리,482,168,34.85477178423236
4689034023,전라남도,완도군,약산면,관산리,312,125,40.06410256410257
4689034024,전라남도,완도군,약산면,득암리,294,118,40.136054421768705
4689034025,전라남도,완도군,약산면,해동리,602,198,32.89036544850498
4689035021,전라남도,완도군,청산면,도청리,604,166,27.483443708609272
4689035022,전라남도,완도군,청산면,당락리,296,116,39.189189189189186
4689035023,전라남도,완도군,청산면,읍리,182,78,42.857142857142854
4689035024,전라남도,완도군,청산면,청계리,74,36,48.64864864864865
4689035025,전라남도,완도군,청산면,부흥리,60,32,53.333333333333336
4689035026,전라남도,완도군,청산면,양중리,101,51,50.495049504950494
4689035027,전라남도,완도군,청산면,상동리,90,41,45.55555555555556
4689035028,전라남도,완도군,청산면,동촌리,55,23,41.81818181818181
4689035029,전라남도,완도군,청산면,신흥리,92,26,28.26086956521739
4689035030,전라남도,완도군,청산면,국산리,132,35,26.515151515151516
4689035031,전라남도,완도군,청산면,지리,221,73,33.03167420814479
4689035032,전라남도,완도군,청산면,모도리,219,90,41.0958904109589
4689035033,전라남도,완도군,청산면,여서리,99,17,17.17171717171717
4689036021,전라남도,완도군,소안면,비자리,620,177,28.548387096774192
4689036022,전라남도,완도군,소안면,이월리,386,146,37.82383419689119
4689036023,전라남도,완도군,소안면,가학리,245,87,35.51020408163265
4689036024,전라남도,완도군,소안면,맹선리,146,51,34.93150684931507
4689036025,전라남도,완도군,소안면,진산리,327,121,37.00305810397553
4689036026,전라남도,완도군,소안면,미라리,396,131,33.08080808080808
4689036027,전라남도,완도군,소안면,당사리,31,13,41.935483870967744
4689036028,전라남도,완도군,소안면,횡간리,158,64,40.50632911392405
4689037021,전라남도,완도군,금당면,차우리,468,158,33.76068376068376
4689037022,전라남도,완도군,금당면,육산리,270,97,35.92592592592593
4689037023,전라남도,완도군,금당면,가학리,159,62,38.9937106918239
4689038021,전라남도,완도군,보길면,중통리,922,216,23.427331887201735
4689038022,전라남도,완도군,보길면,예송리,362,112,30.939226519337016
4689038023,전라남도,완도군,보길면,부황리,525,110,20.952380952380953
4689038024,전라남도,완도군,보길면,정자리,710,171,24.084507042253524
4689039021,전라남도,완도군,생일면,유서리,381,116,30.446194225721783
4689039022,전라남도,완도군,생일면,금곡리,121,49,40.49586776859504
4689039023,전라남도,완도군,생일면,봉선리,256,85,33.203125
4690025021,전라남도,진도군,진도읍,동외리,1740,274,15.747126436781608
4690025022,전라남도,진도군,진도읍,쌍정리,1100,230,20.909090909090907
4690025023,전라남도,진도군,진도읍,성내리,683,143,20.937042459736457
4690025024,전라남도,진도군,진도읍,교동리,2640,379,14.356060606060606
4690025025,전라남도,진도군,진도읍,남동리,2628,270,10.273972602739725
4690025026,전라남도,진도군,진도읍,포산리,541,135,24.953789279112755
4690025027,전라남도,진도군,진도읍,수역리,308,108,35.064935064935064
4690025028,전라남도,진도군,진도읍,수유리,367,75,20.435967302452315
4690025029,전라남도,진도군,진도읍,산월리,188,62,32.97872340425532
4690025030,전라남도,진도군,진도읍,해창리,209,68,32.535885167464116
4690025031,전라남도,진도군,진도읍,염장리,81,24,29.629629629629626
4690031021,전라남도,진도군,군내면,나리,286,100,34.96503496503497
4690031022,전라남도,진도군,군내면,녹진리,534,145,27.153558052434455
4690031023,전라남도,진도군,군내면,덕병리,308,101,32.7922077922078
4690031024,전라남도,진도군,군내면,둔전리,680,199,29.264705882352942
4690031025,전라남도,진도군,군내면,세등리,194,83,42.78350515463917
4690031026,전라남도,진도군,군내면,용장리,112,52,46.42857142857143
4690031027,전라남도,진도군,군내면,송산리,128,46,35.9375
4690031028,전라남도,진도군,군내면,분토리,249,81,32.53012048192771
